time,temperature,humidity,pressure,current,voltage
2023-04-30 16:27:31.268746,4.851904761904763,33.60142857142858,101956.84571428571,65401.449999999975,18501.12
2023-04-30 16:28:20.825119,4.767619047619047,32.394285714285715,101955.34190476191,65401.449999999975,18501.12
2023-04-30 16:29:09.368597,4.6852380952380965,31.133333333333333,101955.29619047618,65401.449999999975,18501.12
2023-04-30 16:29:57.917022,4.599523809523809,30.25714285714285,101954.00904761904,65401.449999999975,18501.12
2023-04-30 16:30:46.468465,4.507142857142856,29.510952380952386,101953.25428571428,65401.449999999975,18501.12
2023-04-30 16:31:35.016907,4.4314285714285715,29.175714285714292,101953.14,65401.449999999975,18501.12
2023-04-30 16:32:23.562296,4.364761904761903,29.089523809523808,101950.17428571427,65401.449999999975,18501.12
2023-04-30 16:33:12.110656,4.319047619047619,29.28333333333333,101949.38142857142,65401.449999999975,18501.12
2023-04-30 16:34:00.659208,4.284285714285714,29.748571428571424,101951.79666666665,65401.449999999975,18501.12
2023-04-30 16:34:49.210696,4.242857142857143,30.491428571428575,101951.29380952378,65401.449999999975,18501.12
2023-04-30 16:35:37.762028,4.228571428571428,31.499047619047616,101951.85476190475,65401.449999999975,18501.12
2023-04-30 16:36:26.312538,4.218095238095239,32.52190476190476,101951.25,65401.449999999975,18501.12
2023-04-30 16:37:14.863820,4.2266666666666675,33.65857142857143,101951.59857142859,65401.449999999975,18501.12
2023-04-30 16:38:03.411358,4.248571428571428,34.88095238095237,101951.89476190474,65401.449999999975,18501.12
2023-04-30 16:38:51.948707,4.276190476190477,36.09190476190476,101951.94047619047,65401.449999999975,18501.12
2023-04-30 16:39:40.487095,4.314761904761904,37.40190476190477,101951.78333333333,65401.449999999975,18501.12
2023-04-30 16:40:29.029590,4.368095238095238,38.73285714285714,101951.99238095238,65401.449999999975,18501.12
2023-04-30 16:41:17.578093,4.414761904761905,40.14380952380953,101952.02476190474,65401.449999999975,18501.12
2023-04-30 16:42:06.123589,4.47904761904762,41.52142857142857,101952.06952380952,65401.449999999975,18501.12
2023-04-30 16:42:54.671886,4.539523809523809,42.731904761904765,101951.27714285716,65401.449999999975,18501.12
2023-04-30 16:43:43.221401,4.618095238095238,43.941428571428574,101952.10523809523,65401.449999999975,18501.12
2023-04-30 16:44:31.771893,4.69047619047619,45.16952380952381,101951.18761904762,65401.449999999975,18501.12
2023-04-30 16:45:20.323304,4.769047619047619,46.47571428571428,101949.87904761905,65401.449999999975,18501.12
2023-04-30 16:46:08.874603,4.850476190476191,47.65333333333334,101950.25428571428,65401.449999999975,18501.12
2023-04-30 16:46:57.425219,4.940476190476191,48.83571428571428,101950.22619047618,65401.449999999975,18501.12
2023-04-30 16:47:45.963599,5.022857142857143,50.082857142857144,101949.39047619046,65401.449999999975,18501.12
2023-04-30 16:48:35.512923,5.114761904761905,51.151428571428575,101947.28476190478,65401.449999999975,18501.12
2023-04-30 16:49:24.059350,5.199523809523807,51.91571428571429,101946.58047619047,65401.449999999975,18501.12
2023-04-30 16:50:12.608941,5.256666666666667,51.61095238095239,101947.30761904761,65401.449999999975,18501.12
2023-04-30 16:51:01.158283,5.290476190476191,50.46142857142856,101946.39047619046,65401.449999999975,18501.12
2023-04-30 16:51:49.709766,5.291904761904762,48.30047619047618,101945.19999999998,65401.449999999975,18501.12
2023-04-30 16:52:38.260349,5.2680952380952375,45.934285714285714,101943.50999999998,65401.449999999975,18501.12
2023-04-30 16:53:26.811875,5.23047619047619,44.00428571428572,101940.20904761904,65401.449999999975,18501.12
2023-04-30 16:54:15.363251,5.178095238095239,42.09809523809523,101938.70904761905,65401.449999999975,18501.12
2023-04-30 16:55:03.911611,5.127619047619047,40.14666666666666,101936.26476190476,65401.449999999975,18501.12
2023-04-30 16:55:52.463019,5.051904761904761,38.354761904761894,101932.92380952381,65401.449999999975,18501.12
2023-04-30 16:56:41.014536,4.987142857142858,36.480000000000004,101930.46809523807,65401.449999999975,18501.12
2023-04-30 16:57:30.571024,4.913333333333334,35.03333333333334,101929.38380952382,65401.449999999975,18501.12
2023-04-30 16:58:19.122500,4.842380952380953,33.70333333333333,101930.09857142856,65401.449999999975,18501.12
2023-04-30 16:59:07.671837,4.768571428571427,32.60476190476191,101929.49380952382,65401.449999999975,18501.12
2023-04-30 16:59:56.223372,4.686190476190478,31.71142857142857,101927.6914285714,65401.449999999975,18501.12
2023-04-30 17:00:44.772771,4.621904761904762,31.190952380952382,101927.20047619047,65401.449999999975,18501.12
2023-04-30 17:01:33.324157,4.5566666666666675,30.904761904761898,101926.43428571432,65401.449999999975,18501.12
2023-04-30 17:02:21.875652,4.5095238095238095,31.00666666666667,101926.15857142858,65401.449999999975,18501.12
2023-04-30 17:03:10.427032,4.474285714285713,31.454285714285714,101924.74809523809,65401.449999999975,18501.12
2023-04-30 17:03:58.971648,4.444761904761905,32.08476190476191,101924.62904761905,65401.449999999975,18501.12
2023-04-30 17:04:47.513939,4.432857142857142,32.91190476190476,101923.51333333332,65401.449999999975,18501.12
2023-04-30 17:05:36.059442,4.433333333333333,33.87619047619047,101922.49142857142,65401.449999999975,18501.12
2023-04-30 17:06:24.610031,4.435714285714285,34.94761904761905,101920.12809523812,65401.449999999975,18501.12
2023-04-30 17:07:13.160358,4.449047619047618,35.99523809523809,101920.51857142856,65401.449999999975,18501.12
2023-04-30 17:08:01.711737,4.474285714285713,37.13619047619048,101919.64333333333,65401.449999999975,18501.12
2023-04-30 17:08:50.261444,4.507619047619048,38.4147619047619,101919.30571428569,65401.449999999975,18501.12
2023-04-30 17:09:38.810765,4.557619047619048,39.74619047619047,101918.52666666667,65401.449999999975,18501.12
2023-04-30 17:10:27.362038,4.607142857142857,41.022380952380956,101917.3976190476,65401.449999999975,18501.12
2023-04-30 17:11:15.913614,4.664761904761906,42.345714285714294,101916.04761904762,65401.449999999975,18501.12
2023-04-30 17:12:04.463109,4.7285714285714295,43.51380952380952,101915.6938095238,65401.449999999975,18501.12
2023-04-30 17:12:53.014373,4.799047619047619,44.64761904761905,101915.78857142858,65401.449999999975,18501.12
2023-04-30 17:13:41.562824,4.86952380952381,45.859523809523814,101916.05714285713,65401.449999999975,18501.12
2023-04-30 17:14:30.105368,4.9504761904761905,46.93380952380952,101915.40523809525,65401.449999999975,18501.12
2023-04-30 17:15:18.644719,5.032380952380953,48.27952380952381,101915.38142857145,65401.449999999975,18501.12
2023-04-30 17:16:08.199111,5.117142857142857,49.43047619047619,101915.52095238095,65401.449999999975,18501.12
2023-04-30 17:16:56.749600,5.190476190476189,50.3647619047619,101914.59571428571,65401.449999999975,18501.12
2023-04-30 17:17:45.295035,5.253809523809523,50.24714285714286,101913.11,65401.449999999975,18501.12
2023-04-30 17:18:33.842619,5.280476190476191,49.075714285714284,101912.97999999998,65401.449999999975,18501.12
2023-04-30 17:19:22.390854,5.27952380952381,46.989999999999995,101913.3257142857,65401.449999999975,18501.12
2023-04-30 17:20:10.939467,5.256190476190475,45.05285714285714,101910.63809523809,65401.449999999975,18501.12
2023-04-30 17:20:59.489757,5.217142857142856,43.0347619047619,101908.56333333334,65401.449999999975,18501.12
2023-04-30 17:21:48.040271,5.172380952380953,41.352380952380955,101907.99190476189,65401.449999999975,18501.12
2023-04-30 17:22:36.589678,5.122380952380952,39.28619047619048,101906.92571428574,65401.449999999975,18501.12
2023-04-30 17:23:25.140192,5.054761904761904,37.55476190476192,101904.26666666665,65401.449999999975,18501.12
2023-04-30 17:24:13.688558,4.988095238095239,35.803809523809534,101901.0976190476,65401.449999999975,18501.12
2023-04-30 17:25:03.245023,4.918571428571429,34.51095238095239,101898.97666666665,65401.449999999975,18501.12
2023-04-30 17:25:51.795436,4.851428571428571,33.16904761904762,101899.11190476188,65401.449999999975,18501.12
2023-04-30 17:26:40.346782,4.7714285714285705,32.055238095238096,101897.7442857143,65401.449999999975,18501.12
2023-04-30 17:27:28.897307,4.696666666666667,31.366190476190475,101897.07999999999,65401.449999999975,18501.12
2023-04-30 17:28:17.443610,4.632380952380951,30.83238095238096,101894.98190476191,65401.449999999975,18501.12
2023-04-30 17:29:05.995078,4.572857142857144,30.67,101894.6042857143,65401.449999999975,18501.12
2023-04-30 17:29:54.542455,4.522857142857143,30.85,101894.34714285715,65401.449999999975,18501.12
2023-04-30 17:30:43.091979,4.488095238095237,31.35238095238095,101893.15285714285,65401.449999999975,18501.12
2023-04-30 17:31:31.642272,4.466190476190475,32.0752380952381,101892.98238095238,65401.449999999975,18501.12
